codepoint,strokes,radical_codepoint,radical_strokes
132452,12,20866,2
132453,12,20866,2
13502,13,20866,2
132454,13,20866,2
132455,13,20866,2
132456,14,20866,2
132459,15,20866,2
132461,16,20866,2
132462,16,20866,2
144211,16,20866,2
13503,22,20866,2
132466,22,20866,2
20886,2,20886,2
20887,4,20886,2
20888,4,20886,2
132467,4,20886,2
132469,5,20886,2
132473,6,20886,2
132474,6,20886,2
132475,6,20886,2
132479,6,20886,2
132482,7,20886,2
132484,8,20886,2
132486,8,20886,2
20894,8,20886,2
20895,9,20886,2
132491,9,20886,2
20896,9,20886,2
20897,10,20886,2
20898,10,20886,2
20899,10,20886,2
20900,10,20886,2
20901,10,20886,2
132492,10,20886,2
132499,11,20886,2
20904,11,20886,2
13507,12,20886,2
132500,12,20886,2
132503,12,20886,2
132506,13,20886,2
132508,14,20886,2
13508,15,20886,2
20906,16,20886,2
132512,16,20886,2
132515,18,20886,2
132518,20,20886,2
132519,20,20886,2
132521,21,20886,2
20907,2,20907,2
132524,3,20907,2
13509,4,20907,2
20908,5,20907,2
20909,5,20907,2
20912,6,20907,2
20913,6,20907,2
132529,6,20907,2
20914,6,20907,2
20915,6,20907,2
132533,6,20907,2
20917,7,20907,2
20918,7,20907,2
20919,7,20907,2
20920,7,20907,2
20921,7,20907,2
13512,7,20907,2
132535,7,20907,2
132536,7,20907,2
132537,7,20907,2
13513,8,20907,2
13514,8,20907,2
132546,8,20907,2
20924,8,20907,2
132547,8,20907,2
13515,8,20907,2
132548,8,20907,2
20925,8,20907,2
132549,8,20907,2
20926,8,20907,2
20927,8,20907,2
13516,8,20907,2
132550,8,20907,2
132552,9,20907,2
13518,9,20907,2
132553,9,20907,2
132554,9,20907,2
132555,9,20907,2
132556,9,20907,2
132557,9,20907,2
20929,9,20907,2
13519,9,20907,2
132558,9,20907,2
132559,9,20907,2
132568,10,20907,2
20932,10,20907,2
13520,10,20907,2
20933,10,20907,2
13521,10,20907,2
20934,10,20907,2
132569,10,20907,2
20935,10,20907,2
20936,10,20907,2
20937,10,20907,2
20938,10,20907,2
132570,10,20907,2
20939,10,20907,2
20940,10,20907,2
20941,10,20907,2
132571,10,20907,2
132572,10,20907,2
132573,10,20907,2
20943,11,20907,2
132581,11,20907,2
132582,11,20907,2
20944,11,20907,2
132583,11,20907,2
13523,11,20907,2
132584,11,20907,2
132585,11,20907,2
20946,12,20907,2
132593,12,20907,2
13524,12,20907,2
20947,12,20907,2
20948,12,20907,2
132594,12,20907,2
132595,12,20907,2
132596,12,20907,2
20949,12,20907,2
132597,12,20907,2
132598,12,20907,2
132602,13,20907,2
132603,13,20907,2
132604,13,20907,2
20951,13,20907,2
132605,13,20907,2
132606,13,20907,2
13526,13,20907,2
132607,13,20907,2
132608,13,20907,2
132609,13,20907,2
20952,14,20907,2
13527,14,20907,2
132612,14,20907,2
132613,14,20907,2
132614,14,20907,2
132615,14,20907,2
132618,15,20907,2
132619,15,20907,2
132620,15,20907,2
20953,15,20907,2
20954,15,20907,2
20955,15,20907,2
132621,15,20907,2
20957,16,20907,2
20958,16,20907,2
132630,17,20907,2
132631,17,20907,2
132632,17,20907,2
151731,17,20907,2
132637,18,20907,2
132638,18,20907,2
132639,18,20907,2
132642,19,20907,2
132643,19,20907,2
132644,21,20907,2
132645,22,20907,2
132646,26,20907,2
20960,2,20960,2
132647,2,20960,2
20961,3,20960,2
132650,4,20960,2
132649,4,20960,2
20966,4,20960,2
20965,5,20960,2
132657,5,20960,2
132658,5,20960,2
132659,5,20960,2
132661,6,20960,2
132662,6,20960,2
132663,6,20960,2
132667,6,20960,2
132666,6,20960,2
132664,6,20960,2
132668,7,20960,2
132669,7,20960,2
132670,7,20960,2
132674,7,20960,2
132673,7,20960,2
20973,8,20960,2
132678,8,20960,2
132679,8,20960,2
132680,8,20960,2
132681,8,20960,2
132682,8,20960,2
132686,8,20960,2
132683,8,20960,2
133870,8,20960,2
132687,9,20960,2
132688,9,20960,2
132689,9,20960,2
132692,10,20960,2
132690,10,20960,2
132693,10,20960,2
20976,11,20960,2
132696,11,20960,2
132697,11,20960,2
13528,11,20960,2
132702,11,20960,2
131145,12,20960,2
20977,12,20960,2
132703,12,20960,2
20978,12,20960,2
132704,12,20960,2
132706,12,20960,2
132708,13,20960,2
20979,14,20960,2
20980,14,20960,2
132717,16,20960,2
20981,2,20981,2
132724,2,20981,2
132725,3,20981,2
132726,4,20981,2
132727,4,20981,2
132728,4,20981,2
20983,5,20981,2
132729,5,20981,2
20984,5,20981,2
20985,5,20981,2
20986,5,20981,2
132730,5,20981,2
20807,6,20981,2
132734,6,20981,2
132735,6,20981,2
132739,6,20981,2
132741,6,20981,2
132737,6,20981,2
132736,6,20981,2
132740,6,20981,2
132742,7,20981,2
132745,7,20981,2
132746,7,20981,2
132748,8,20981,2
132749,8,20981,2
20989,8,20981,2
20990,9,20981,2
132750,9,20981,2
132751,9,20981,2
132754,10,20981,2
132759,11,20981,2
132758,11,20981,2
132760,12,20981,2
132761,14,20981,2
140141,14,20981,2
148796,15,20981,2
132765,16,20981,2
139733,18,20981,2
132767,19,20981,2
132768,20,20981,2
20992,2,20992,2
20993,2,20992,2
20994,2,20992,2
20995,3,20992,2
20997,4,20992,2
20998,4,20992,2
132773,4,20992,2
132774,4,20992,2
132775,4,20992,2
132776,4,20992,2
20999,4,20992,2
21000,4,20992,2
132777,4,20992,2
132778,4,20992,2
132780,4,20992,2
21001,5,20992,2
13530,5,20992,2
21002,5,20992,2
21003,5,20992,2
132781,5,20992,2
132782,5,20992,2
132783,5,20992,2
21004,5,20992,2
132784,5,20992,2
132786,5,20992,2
132787,5,20992,2
132788,5,20992,2
132785,5,20992,2
132795,5,20992,2
21006,6,20992,2
132791,6,20992,2
132792,6,20992,2
21007,6,20992,2
132793,6,20992,2
132794,6,20992,2
21008,6,20992,2
13533,6,20992,2
13534,6,20992,2
132796,6,20992,2
132797,6,20992,2
21010,6,20992,2
132798,6,20992,2
21011,6,20992,2
132799,6,20992,2
21012,6,20992,2
132800,6,20992,2
21013,6,20992,2
21014,6,20992,2
21015,6,20992,2
132801,6,20992,2
132802,6,20992,2
132803,6,20992,2
132810,6,20992,2
132804,6,20992,2
132813,6,20992,2
132814,7,20992,2
21020,7,20992,2
21021,7,20992,2
21022,7,20992,2
13535,7,20992,2
132815,7,20992,2
132816,7,20992,2
21023,7,20992,2
21024,7,20992,2
21025,7,20992,2
21026,7,20992,2
132817,7,20992,2
132818,7,20992,2
21027,7,20992,2
21028,7,20992,2
21029,7,20992,2
21030,7,20992,2
21031,7,20992,2
21032,7,20992,2
132819,7,20992,2
13536,7,20992,2
21033,7,20992,2
132820,7,20992,2
132821,7,20992,2
132822,7,20992,2
132823,7,20992,2
132824,7,20992,2
132825,7,20992,2
132826,7,20992,2
132838,7,20992,2
132837,7,20992,2
132827,7,20992,2
21038,8,20992,2
132839,8,20992,2
132840,8,20992,2
132841,8,20992,2
132842,8,20992,2
132843,8,20992,2
21039,8,20992,2
21040,8,20992,2
132844,8,20992,2
13537,8,20992,2
21041,8,20992,2
132845,8,20992,2
21042,8,20992,2
21043,8,20992,2
21044,8,20992,2
132846,8,20992,2
13538,8,20992,2
21045,8,20992,2
21046,8,20992,2
132847,8,20992,2
13539,8,20992,2
21047,8,20992,2
132848,8,20992,2
21048,8,20992,2
21049,8,20992,2
21050,8,20992,2
21051,8,20992,2
132849,8,20992,2
132850,8,20992,2
13540,8,20992,2
132851,8,20992,2
132852,8,20992,2
132853,8,20992,2
132854,8,20992,2
132855,8,20992,2
132856,8,20992,2
132857,8,20992,2
132868,8,20992,2
132867,8,20992,2
132872,8,20992,2
132873,8,20992,2
132870,8,20992,2
21059,9,20992,2
21060,9,20992,2
21061,9,20992,2
21062,9,20992,2
132880,9,20992,2
21063,9,20992,2
132881,9,20992,2
21064,9,20992,2
21065,9,20992,2
21066,9,20992,2
132882,9,20992,2
132883,9,20992,2
132884,9,20992,2
132885,9,20992,2
132886,9,20992,2
132887,9,20992,2
132888,9,20992,2
21067,9,20992,2
21068,9,20992,2
21069,9,20992,2
132889,9,20992,2
132890,9,20992,2
13543,9,20992,2
13544,9,20992,2
13545,9,20992,2
132891,9,20992,2
132892,9,20992,2
132893,9,20992,2
132894,9,20992,2
132895,9,20992,2
132896,9,20992,2
13546,9,20992,2
132901,9,20992,2
132903,9,20992,2
21074,10,20992,2
132913,10,20992,2
21075,10,20992,2
132914,10,20992,2
132915,10,20992,2
21076,10,20992,2
132916,10,20992,2
21077,10,20992,2
21078,10,20992,2
21079,10,20992,2
21080,10,20992,2
132917,10,20992,2
132918,10,20992,2
21081,10,20992,2
21082,10,20992,2
21083,10,20992,2
13548,10,20992,2
21084,10,20992,2
132919,10,20992,2
132920,10,20992,2
132921,10,20992,2
132922,10,20992,2
21085,10,20992,2
132923,10,20992,2
13549,10,20992,2
132924,10,20992,2
132925,10,20992,2
21086,10,20992,2
21087,10,20992,2
132926,10,20992,2
132927,10,20992,2
21088,10,20992,2
21089,10,20992,2
13550,10,20992,2
13551,10,20992,2
21090,10,20992,2
132928,10,20992,2
132929,10,20992,2
132930,10,20992,2
132931,10,20992,2
132932,10,20992,2
132955,10,20992,2
132952,10,20992,2
132953,10,20992,2
132956,10,20992,2
132945,10,20992,2
132954,10,20992,2
132933,10,20992,2
132957,11,20992,2
21096,11,20992,2
132958,11,20992,2
13553,11,20992,2
132959,11,20992,2
132960,11,20992,2
132961,11,20992,2
13554,11,20992,2
13555,11,20992,2
132962,11,20992,2
13556,11,20992,2
21098,11,20992,2
132963,11,20992,2
132964,11,20992,2
21099,11,20992,2
21100,11,20992,2
21101,11,20992,2
132965,11,20992,2
21102,11,20992,2
13557,11,20992,2
13558,11,20992,2
21103,11,20992,2
132966,11,20992,2
132967,11,20992,2
132968,11,20992,2
132969,11,20992,2
132978,11,20992,2
132970,11,20992,2
132979,11,20992,2
132977,11,20992,2
132989,11,20992,2
21110,11,20992,2
21097,12,20992,2
13559,12,20992,2
132991,12,20992,2
132992,12,20992,2
21106,12,20992,2
21107,12,20992,2
13560,12,20992,2
132993,12,20992,2
13561,12,20992,2
132994,12,20992,2
13562,12,20992,2
132995,12,20992,2
132996,12,20992,2
132997,12,20992,2
21108,12,20992,2
132998,12,20992,2
13563,12,20992,2
132999,12,20992,2
133000,12,20992,2
21109,12,20992,2
133001,12,20992,2
133002,12,20992,2
133003,12,20992,2
133004,12,20992,2
133005,12,20992,2
133006,12,20992,2
133007,12,20992,2
133015,12,20992,2
133027,12,20992,2
133028,12,20992,2
21111,13,20992,2
13564,13,20992,2
133029,13,20992,2
133030,13,20992,2
21112,13,20992,2
133031,13,20992,2
21113,13,20992,2
13565,13,20992,2
133032,13,20992,2
21114,13,20992,2
133033,13,20992,2
133034,13,20992,2
133035,13,20992,2
133036,13,20992,2
133037,13,20992,2
21115,13,20992,2
21116,13,20992,2
21117,13,20992,2
133038,13,20992,2
133039,13,20992,2
21118,13,20992,2
133040,13,20992,2
133054,13,20992,2
133055,13,20992,2
133052,13,20992,2
133053,13,20992,2
133041,13,20992,2
133051,13,20992,2
13566,14,20992,2
133058,14,20992,2
13568,14,20992,2
13569,14,20992,2
13570,14,20992,2
13571,14,20992,2
13572,14,20992,2
133059,14,20992,2
21120,14,20992,2
13573,14,20992,2
21121,14,20992,2
133060,14,20992,2
133061,14,20992,2
13574,14,20992,2
133062,14,20992,2
13575,14,20992,2
133063,14,20992,2
133064,14,20992,2
21122,14,20992,2
133065,14,20992,2
21123,14,20992,2
133066,14,20992,2
133067,14,20992,2
133068,14,20992,2
133069,14,20992,2
133070,14,20992,2
133071,14,20992,2
133072,14,20992,2
133073,14,20992,2
133074,14,20992,2
133075,14,20992,2
133076,14,20992,2
133077,14,20992,2
133078,14,20992,2
133079,14,20992,2
133080,14,20992,2
133084,14,20992,2
133094,15,20992,2
21125,15,20992,2
133095,15,20992,2
133096,15,20992,2
21126,15,20992,2
133097,15,20992,2
133098,15,20992,2
21127,15,20992,2
133099,15,20992,2
13578,15,20992,2
133100,15,20992,2
21128,15,20992,2
21129,15,20992,2
21130,15,20992,2
21131,15,20992,2
21132,15,20992,2
21133,15,20992,2
133101,15,20992,2
133102,15,20992,2
133103,15,20992,2
133104,15,20992,2
133105,15,20992,2
133114,16,20992,2
13579,16,20992,2
21136,16,20992,2
13580,16,20992,2
13581,16,20992,2
133115,16,20992,2
21137,16,20992,2
133116,16,20992,2
21138,16,20992,2
133117,16,20992,2
133118,16,20992,2
133119,16,20992,2
21139,16,20992,2
133120,16,20992,2
133121,16,20992,2
133122,16,20992,2
133123,16,20992,2
133124,16,20992,2
133125,16,20992,2
133126,16,20992,2
133127,16,20992,2
133132,17,20992,2
133133,17,20992,2
133134,17,20992,2
21141,17,20992,2
133135,17,20992,2
13582,17,20992,2
133136,17,20992,2
13583,17,20992,2
133147,18,20992,2
13584,18,20992,2
133148,18,20992,2
133149,18,20992,2
133150,18,20992,2
13585,19,20992,2
133153,19,20992,2
133154,19,20992,2
21142,19,20992,2
133155,19,20992,2
13586,20,20992,2
133162,21,20992,2
21143,21,20992,2
133163,21,20992,2
21144,21,20992,2
133166,23,20992,2
21145,23,20992,2
21146,23,20992,2
133167,24,20992,2
133168,26,20992,2
133169,26,20992,2
21147,2,21147,2
21148,3,21147,2
133170,3,21147,2
133171,4,21147,2
133173,4,21147,2
133172,4,21147,2
131502,5,21147,2
21151,5,21147,2
133174,5,21147,2
21152,5,21147,2
13587,5,21147,2
13854,5,21147,2
133175,5,21147,2
21155,6,21147,2
133177,6,21147,2
21156,6,21147,2
13589,6,21147,2
21157,6,21147,2
21158,6,21147,2
133184,6,21147,2
133185,6,21147,2
21159,6,21147,2
25904,6,21147,2
13591,7,21147,2
133186,7,21147,2
21161,7,21147,2
21162,7,21147,2
133187,7,21147,2
21163,7,21147,2
21164,7,21147,2
21165,7,21147,2
21166,7,21147,2
133188,7,21147,2
21167,7,21147,2
133195,7,21147,2
21168,7,21147,2
133196,7,21147,2
21173,8,21147,2
21174,8,21147,2
21175,8,21147,2
21176,8,21147,2
21177,8,21147,2
21178,8,21147,2
21179,8,21147,2
13593,8,21147,2
21180,8,21147,2
21181,8,21147,2
133201,8,21147,2
133202,8,21147,2
21182,8,21147,2
133203,8,21147,2
13594,8,21147,2
133204,8,21147,2
21184,9,21147,2
21185,9,21147,2
21186,9,21147,2
21187,9,21147,2
21188,9,21147,2
21189,9,21147,2
133214,9,21147,2
133215,9,21147,2
133216,9,21147,2
133217,9,21147,2
21190,9,21147,2
21191,9,21147,2
21192,9,21147,2
21193,9,21147,2
13596,9,21147,2
133221,9,21147,2
133219,9,21147,2
133220,9,21147,2
21196,10,21147,2
133227,10,21147,2
133228,10,21147,2
133229,10,21147,2
21197,10,21147,2
21198,10,21147,2
13597,10,21147,2
133230,10,21147,2
133231,10,21147,2
21199,10,21147,2
13598,10,21147,2
133232,10,21147,2
21200,10,21147,2
21201,10,21147,2
133233,10,21147,2
133238,10,21147,2
133240,10,21147,2
133239,10,21147,2
133241,10,21147,2
13600,11,21147,2
21202,11,21147,2
21203,11,21147,2
21204,11,21147,2
133243,11,21147,2
21205,11,21147,2
21206,11,21147,2
21207,11,21147,2
21208,11,21147,2
21209,11,21147,2
133244,11,21147,2
133245,11,21147,2
133246,11,21147,2
133251,11,21147,2
133247,11,21147,2
21211,12,21147,2
133253,12,21147,2
133254,12,21147,2
13601,12,21147,2
133255,12,21147,2
21212,12,21147,2
21213,12,21147,2
21214,12,21147,2
133256,12,21147,2
133266,12,21147,2
133260,12,21147,2
133257,12,21147,2
21215,13,21147,2
133267,13,21147,2
21216,13,21147,2
133268,13,21147,2
133269,13,21147,2
21217,13,21147,2
21218,13,21147,2
21219,13,21147,2
21220,13,21147,2
21221,13,21147,2
21222,13,21147,2
133270,13,21147,2
133274,13,21147,2
133273,13,21147,2
133275,13,21147,2
133271,13,21147,2
133280,14,21147,2
133281,14,21147,2
133282,14,21147,2
133283,14,21147,2
21224,14,21147,2
133284,14,21147,2
21225,14,21147,2
21226,14,21147,2
13602,14,21147,2
21227,14,21147,2
133285,14,21147,2
21228,14,21147,2
21229,14,21147,2
133286,14,21147,2
133290,14,21147,2
133289,14,21147,2
133287,14,21147,2
133294,14,21147,2
133293,14,21147,2
133295,14,21147,2
133296,15,21147,2
21230,15,21147,2
21231,15,21147,2
133297,15,21147,2
21232,15,21147,2
21233,15,21147,2
133298,15,21147,2
133299,15,21147,2
133301,15,21147,2
133300,15,21147,2
133302,16,21147,2
21235,16,21147,2
133303,16,21147,2
21236,17,21147,2
13603,17,21147,2
13604,17,21147,2
13605,17,21147,2
21237,17,21147,2
133305,17,21147,2
13606,17,21147,2
21238,17,21147,2
133306,17,21147,2
133307,17,21147,2
133308,17,21147,2
133310,17,21147,2
133311,17,21147,2
13607,18,21147,2
133312,18,21147,2
133313,18,21147,2
133315,18,21147,2
133316,19,21147,2
21239,19,21147,2
21240,19,21147,2
133319,21,21147,2
133320,23,21147,2
133321,23,21147,2
133322,25,21147,2
133323,34,21147,2
21241,2,21241,2
21242,3,21241,2
21243,4,21241,2
21244,4,21241,2
21245,4,21241,2
21246,4,21241,2
21247,4,21241,2
21251,5,21241,2
21252,5,21241,2
21253,5,21241,2
133325,5,21241,2
133326,5,21241,2
133328,5,21241,2
133327,5,21241,2
21256,6,21241,2
133329,6,21241,2
133330,6,21241,2
21257,7,21241,2
133332,7,21241,2
133335,7,21241,2
133333,7,21241,2
133334,7,21241,2
133336,8,21241,2
133337,8,21241,2
133338,8,21241,2
21258,8,21241,2
21259,8,21241,2
21260,8,21241,2
133342,9,21241,2
21261,9,21241,2
133343,9,21241,2
133344,9,21241,2
133347,9,21241,2
133345,9,21241,2
21262,10,21241,2
133348,10,21241,2
133349,10,21241,2
133350,10,21241,2
133351,10,21241,2
133352,10,21241,2
133353,10,21241,2
133354,10,21241,2
133355,10,21241,2
133358,11,21241,2
133359,11,21241,2
133360,11,21241,2
21263,11,21241,2
21264,11,21241,2
13608,11,21241,2
133361,11,21241,2
21265,12,21241,2
13609,12,21241,2
133365,12,21241,2
21266,12,21241,2
133368,13,21241,2
13610,13,21241,2
133369,13,21241,2
21267,13,21241,2
133370,13,21241,2
133373,14,21241,2
133374,14,21241,2
133375,14,21241,2
133376,14,21241,2
21268,15,21241,2
133380,16,21241,2
133381,16,21241,2
133384,17,21241,2
133385,17,21241,2
133386,17,21241,2
133387,20,21241,2
21269,2,21269,2
133390,2,21269,2
21270,4,21269,2
133391,4,21269,2
21271,5,21269,2
133392,5,21269,2
133393,7,21269,2
133394,7,21269,2
133395,7,21269,2
13612,8,21269,2
133399,9,21269,2
133400,9,21269,2
133401,9,21269,2
133405,9,21269,2
133402,9,21269,2
133406,10,21269,2
133407,10,21269,2
21272,11,21269,2
21273,11,21269,2
13613,11,21269,2
133411,12,21269,2
133414,14,21269,2
133418,18,21269,2
21274,2,21274,2
133420,2,21274,2
21275,5,21274,2
21276,5,21274,2
21277,5,21274,2
21278,5,21274,2
133422,6,21274,2
133423,6,21274,2
21279,6,21274,2
133424,6,21274,2
21280,6,21274,2
21281,6,21274,2
133425,6,21274,2
21282,6,21274,2
133426,6,21274,2
133427,7,21274,2
21283,7,21274,2
13615,7,21274,2
133428,7,21274,2
21284,7,21274,2
21285,7,21274,2
133429,7,21274,2
13616,7,21274,2
133432,8,21274,2
133433,8,21274,2
133436,9,21274,2
133437,9,21274,2
21287,9,21274,2
133438,9,21274,2
133439,9,21274,2
21288,9,21274,2
133440,9,21274,2
21289,9,21274,2
133441,9,21274,2
133442,9,21274,2
133443,9,21274,2
133447,9,21274,2
21290,10,21274,2
133449,10,21274,2
21291,10,21274,2
133450,10,21274,2
133451,10,21274,2
133452,10,21274,2
13617,11,21274,2
21292,11,21274,2
133454,11,21274,2
21293,11,21274,2
133456,12,21274,2
133457,12,21274,2
133458,12,21274,2
13619,13,21274,2
13620,13,21274,2
21295,13,21274,2
133462,13,21274,2
133465,14,21274,2
13621,14,21274,2
21296,14,21274,2
21297,14,21274,2
21298,14,21274,2
133466,14,21274,2
21299,15,21274,2
133468,15,21274,2
133469,15,21274,2
133470,15,21274,2
21300,16,21274,2
133474,16,21274,2
133475,16,21274,2
21301,17,21274,2
21302,19,21274,2
133478,19,21274,2
21303,20,21274,2
13622,26,21274,2
21304,2,21304,2
21305,4,21304,2
133486,6,21304,2
133487,6,21304,2
13623,7,21304,2
133488,7,21304,2
21307,7,21304,2
133489,7,21304,2
133434,8,21304,2
21308,8,21304,2
21309,9,21304,2
133492,9,21304,2
133494,10,21304,2
21310,11,21304,2
21311,11,21304,2
21312,11,21304,2
13624,12,21304,2
133464,13,21304,2
133480,20,21304,2
133496,20,21304,2
133498,22,21304,2
21313,2,21313,2
21314,3,21313,2
21315,3,21313,2
21316,3,21313,2
13625,4,21313,2
21317,4,21313,2
21318,4,21313,2
21319,4,21313,2
21320,4,21313,2
133499,4,21313,2
133503,4,21313,2
131505,5,21313,2
21321,5,21313,2
21322,5,21313,2
133501,5,21313,2
133502,5,21313,2
133504,5,21313,2
13626,6,21313,2
13627,6,21313,2
21323,6,21313,2
133506,6,21313,2
133507,6,21313,2
133508,6,21313,2
133509,6,21313,2
133510,6,21313,2
133511,6,21313,2
21325,6,21313,2
133518,6,21313,2
133520,6,21313,2
133514,6,21313,2
133519,6,21313,2
133516,6,21313,2
133512,6,21313,2
133515,6,21313,2
133521,7,21313,2
133522,7,21313,2
133527,7,21313,2
133523,7,21313,2
133528,8,21313,2
21329,8,21313,2
21330,8,21313,2
21331,8,21313,2
21332,8,21313,2
133529,8,21313,2
133530,8,21313,2
133531,8,21313,2
133532,8,21313,2
145765,8,21313,2
21335,9,21313,2
133543,10,21313,2
133544,10,21313,2
133539,10,21313,2
21337,11,21313,2
133546,11,21313,2
133547,11,21313,2
133548,11,21313,2
21338,12,21313,2
13628,13,21313,2
133556,13,21313,2
133557,13,21313,2
133558,13,21313,2
133559,13,21313,2
133568,15,21313,2
133572,15,21313,2
133576,17,21313,2
133582,19,21313,2
133583,21,21313,2
21339,21,21313,2
133585,26,21313,2
21340,2,21340,2
133586,3,21340,2
21341,4,21340,2
21342,4,21340,2
21343,4,21340,2
21344,5,21340,2
21345,5,21340,2
133587,5,21340,2
131101,6,21340,2
133590,6,21340,2
133592,6,21340,2
133588,6,21340,2
133591,6,21340,2
133589,6,21340,2
133593,7,21340,2
133594,7,21340,2
21347,7,21340,2
133595,7,21340,2
133596,7,21340,2
21348,7,21340,2
137547,7,21340,2
21349,8,21340,2
133598,8,21340,2
21350,8,21340,2
133599,8,21340,2
133600,8,21340,2
133601,8,21340,2
133602,8,21340,2
13629,8,21340,2
133603,8,21340,2
133604,8,21340,2
133608,8,21340,2
133605,8,21340,2
133609,9,21340,2
133610,9,21340,2
133611,9,21340,2
133616,9,21340,2
133618,9,21340,2
133961,9,21340,2
133619,10,21340,2
133620,10,21340,2
133621,10,21340,2
133622,10,21340,2
133623,10,21340,2
21352,11,21340,2
133626,11,21340,2
133627,11,21340,2
133628,11,21340,2
133631,11,21340,2
133629,11,21340,2
133632,12,21340,2
133633,12,21340,2
133634,12,21340,2
133637,13,21340,2
133638,14,21340,2
133639,14,21340,2
133642,15,21340,2
133640,15,21340,2
133643,27,21340,2
133644,33,21340,2
21353,2,21353,2
13630,3,21353,2
21354,3,21353,2
13631,3,21353,2
21356,4,21353,2
133645,4,21353,2
133646,4,21353,2
21357,5,21353,2
21358,5,21353,2
21359,5,21353,2
21360,6,21353,2
21361,6,21353,2
133650,6,21353,2
133651,6,21353,2
133652,6,21353,2
133653,6,21353,2
21362,7,21353,2
21363,7,21353,2
21365,7,21353,2
133656,7,21353,2
21366,8,21353,2
21367,8,21353,2
21368,8,21353,2
21369,8,21353,2
13633,8,21353,2
21370,8,21353,2
21371,9,21353,2
21372,9,21353,2
133657,9,21353,2
133658,9,21353,2
21373,9,21353,2
133659,9,21353,2
133660,9,21353,2
21374,11,21353,2
21375,11,21353,2
133663,12,21353,2
133664,12,21353,2
21376,13,21353,2
133667,13,21353,2
133666,13,21353,2
133668,13,21353,2
133669,14,21353,2
133670,17,21353,2
133671,18,21353,2
21378,2,21378,2
133676,4,21378,2
21379,4,21378,2
21380,4,21378,2
133677,5,21378,2
21383,5,21378,2
21384,5,21378,2
133678,5,21378,2
133679,5,21378,2
133680,5,21378,2
133681,5,21378,2
13634,6,21378,2
133684,6,21378,2
13635,6,21378,2
133685,6,21378,2
21386,6,21378,2
133686,6,21378,2
133687,6,21378,2
133688,6,21378,2
133689,6,21378,2
133690,6,21378,2
13636,6,21378,2
133691,6,21378,2
133694,6,21378,2
133696,7,21378,2
13637,7,21378,2
21390,7,21378,2
21391,7,21378,2
13638,7,21378,2
13639,7,21378,2
133697,7,21378,2
133698,7,21378,2
133705,7,21378,2
133704,7,21378,2
133702,7,21378,2
133699,7,21378,2
21394,8,21378,2
21395,8,21378,2
13640,8,21378,2
133706,8,21378,2
21396,8,21378,2
133707,8,21378,2
133708,8,21378,2
